feature,perturbation,base_rmse,perturbed_rmse,rmse_change,base_r2,perturbed_r2,r2_change
original_language_yo,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_zh,0.8,1.3732689722681009,1.3758218633392123,0.0025528910711114516,0.34414458112675705,0.34170385938285963,-0.0024407217438974227
original_language_zh,0.9,1.3732689722681009,1.3758218633392123,0.0025528910711114516,0.34414458112675705,0.34170385938285963,-0.0024407217438974227
original_language_zh,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_zh,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_标准,0.8,1.3732689722681009,1.3790961973810534,0.005827225112952528,0.34414458112675705,0.3385667579197733,-0.005577823206983745
runtime_category_标准,0.9,1.3732689722681009,1.3790961973810534,0.005827225112952528,0.34414458112675705,0.3385667579197733,-0.005577823206983745
runtime_category_标准,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_标准,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_短片,0.8,1.3732689722681009,1.3849544560874867,0.011685483819385833,0.34414458112675705,0.3329354219299522,-0.011209159196804874
runtime_category_短片,0.9,1.3732689722681009,1.3849544560874867,0.011685483819385833,0.34414458112675705,0.3329354219299522,-0.011209159196804874
runtime_category_短片,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_短片,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_超长,0.8,1.3732689722681009,1.3751498876995911,0.001880915431490271,0.34414458112675705,0.34234674921326314,-0.0017978319134939191
runtime_category_超长,0.9,1.3732689722681009,1.3751498876995911,0.001880915431490271,0.34414458112675705,0.34234674921326314,-0.0017978319134939191
runtime_category_超长,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_超长,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_长片,0.8,1.3732689722681009,1.374834834714688,0.001565862446587074,0.34414458112675705,0.34264805729149306,-0.0014965238352639965
runtime_category_长片,0.9,1.3732689722681009,1.374834834714688,0.001565862446587074,0.34414458112675705,0.34264805729149306,-0.0014965238352639965
runtime_category_长片,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
runtime_category_长片,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
